ID,Dep,Nom,Code Postal,INSEE,Habitants,Densite,Surface,Longitude,Latitude,Altitude Max
16667,44,Saint-Herblon,44150,44163,2407,65,36.9,-1.1,47.4167,80
16668,44,Montoir-de-Bretagne,44550,44103,6793,184,36.79,-2.15,47.3333,15
16669,44,Basse-Goulaine,44115,44009,8091,588,13.74,-1.43333,47.2167,44
16670,44,Trans-sur-Erdre,44440,44207,970,42,22.56,-1.36667,47.4833,57
16671,44,Le Loroux-Bottereau,44430,44084,7052,155,45.31,-1.35,47.25,93
16672,44,Saint-Michel-Chef-Chef,44730,44182,4435,176,25.12,-2.15,47.1833,57
16673,44,Trignac,44570,44210,7264,505,14.38,-2.18333,47.3167,10
16674,44,Touches,44390,44205,2268,64,35.15,-1.425,47.4417,52
16675,44,Thouaré-sur-Loire,44470,44204,7674,601,12.76,-1.45,47.2667,73
16676,44,Saint-André-des-Eaux,44117,44151,5336,215,24.71,-2.31667,47.3167,41
16677,44,Bouguenais,44340,44020,18194,577,31.5,-1.61667,47.1833,41
16678,44,Sorinières,44840,44198,7444,571,13.02,-1.53333,47.15,44
16679,44,Sion-les-Mines,44590,44197,1678,30,54.71,-1.58333,47.7333,88
16680,44,Puceul,44390,44138,960,47,20.09,-1.61667,47.5167,82
16681,44,Saint-Géréon,44150,44160,2692,358,7.51,-1.2,47.3667,51
16682,44,Saint-Sébastien-sur-Loire,44230,44190,25017,2145,11.66,-1.5,47.2167,33
16683,44,Assérac,44410,44006,1789,54,32.91,-2.38333,47.4333,49
16684,44,Savenay,44260,44195,7565,290,26,-1.95,47.3667,86
16685,44,La Chevrolière,44118,44041,5017,154,32.56,-1.61667,47.1,22
16686,44,Le Cellier,44850,44028,3713,103,35.99,-1.35,47.3167,85
16687,44,Paulx,44270,44119,1909,53,35.92,-1.75,46.9667,51
16688,44,Grand-Auverné,44520,44065,805,23,34.4,-1.33333,47.6,88
16689,44,Villepot,44110,44218,653,31,20.59,-1.28333,47.7833,116
16690,44,Saint-Jean-de-Boiseau,44640,44166,5131,450,11.4,-1.71667,47.2,34
16691,44,Herbignac,44410,44072,5817,81,71.43,-2.31667,47.45,55
16692,44,Saint-Fiacre-sur-Maine,44690,44159,1194,200,5.97,-1.41667,47.15,49
16693,44,La Chapelle-Basse-Mer,44450,44029,5195,234,22.14,-1.33333,47.2667,79
16694,44,Préfailles,44770,44136,1256,257,4.88,-2.21667,47.1333,36
16695,44,Quilly,44750,44139,1280,72,17.67,-1.95,47.4667,37
16696,44,Saint-Léger-les-Vignes,44710,44171,1518,233,6.49,-1.73333,47.1333,29
16697,44,Gorges,44190,44064,4189,265,15.77,-1.3,47.1,49
16698,44,Guémené-Penfao,44290,44067,5035,47,105.51,-1.83333,47.6333,83
16699,44,Fercé,44660,44058,485,22,22.04,-1.41667,47.8,117
16700,44,Pont-Saint-Martin,44860,44130,5684,259,21.88,-1.58333,47.1167,31
16701,44,La Chevallerais,44810,44221,1377,134,10.23,-1.66667,47.4667,42
16702,44,Casson,44390,44027,2089,129,16.15,-1.55,47.3833,46
16703,44,Bonnœuvre,44540,44017,561,35,15.66,-1.23333,47.5333,78
16704,44,Saint-Mars-du-Désert,44850,44179,4027,132,30.46,-1.4,47.3667,77
16705,44,Treillières,44119,44209,7965,274,29.05,-1.63333,47.3333,74
16706,44,Mouzillon,44330,44108,2594,157,16.5,-1.28333,47.15,78
16707,44,Saint-Sulpice-des-Landes,44540,44191,650,21,30.78,0.79389,47.5748,86
16708,44,Bourgneuf-en-Retz,44580,44021,3408,64,53.19,-1.95,47.05,39
16709,44,La Montagne,44620,44101,5985,1644,3.64,-1.68333,47.1833,38
16710,44,Vay,44170,44214,1940,53,36.13,-1.7,47.55,96
16711,44,Sévérac,44530,44196,1557,69,22.41,-2.08333,47.5333,71
16712,44,Couëron,44220,44047,18591,422,44.03,-1.73333,47.2167,74
16713,44,Cordemais,44360,44045,2983,80,37.15,-1.88333,47.2833,91
16714,44,Drefféac,44530,44053,1843,130,14.16,-2.06667,47.4667,33
16715,44,Orvault,44700,44114,24504,885,27.67,-1.61667,47.2667,74
16716,44,Arthon-en-Retz,44320,44005,3761,95,39.24,-1.95,47.1167,61
16717,44,Soudan,44110,44199,2013,37,53.82,-1.3,47.7333,111
16718,44,Geneston,44140,44223,3524,438,8.04,0.487223,47.0556,39
16719,44,La Limouzinière,44310,44083,2139,72,29.54,-1.6,46.9833,50
16720,44,Bouvron,44130,44023,2863,60,47.63,-1.85,47.4167,82
16721,44,Mesquer,44420,44097,1727,103,16.72,-2.45,47.4,34
16722,44,Derval,44590,44051,3246,51,63.51,-1.66667,47.6667,77
16723,44,Le Gâvre,44130,44062,1557,29,53.58,-1.75,47.5167,62
16724,44,Ruffigné,44660,44148,719,21,33.63,-1.5,47.75,98
16725,44,Sautron,44880,44194,6901,399,17.28,-1.66667,47.2667,80
16726,44,Clisson,44190,44043,6732,595,11.3,-1.28333,47.0833,71
16727,44,Machecoul,44270,44087,5914,88,66.62,-1.81667,47,36
16728,44,Pouillé-les-Côteaux,44522,44134,873,74,11.72,-1.16667,47.45,76
16729,44,Château-Thébaud,44690,44037,2862,162,17.64,0.580279,47.125,60
16730,44,Ligné,44850,44082,4592,101,45.41,-1.38333,47.4167,72
16731,44,La Grigonnais,44170,44224,1548,72,21.22,-1.66667,47.5333,82
16732,44,Vue,44640,44220,1415,72,19.51,-1.88333,47.2,60
16733,44,La Chapelle-des-Marais,44410,44030,3772,208,18.05,-2.25,47.45,11
16734,44,Pontchâteau,44160,44129,9683,173,55.79,-2.08333,47.4333,52
16735,44,Saint-Étienne-de-Montluc,44360,44158,6611,114,57.57,-1.78333,47.2667,89
16736,44,Rouans,44640,44145,2663,70,37.73,-1.86667,47.1833,60
16737,44,Frossay,44320,44061,2977,52,57.22,-1.93333,47.25,47
16738,44,Notre-Dame-des-Landes,44130,44111,1970,52,37.4,-1.7,47.3833,82
16739,44,Monnières,44690,44100,1932,197,9.78,-1.35,47.1333,61
16740,44,Saint-Julien-de-Concelles,44450,44169,6820,214,31.74,-1.38333,47.25,53
16741,44,Pornichet,44380,44132,10451,824,12.67,-2.35,47.25,44
16742,44,Lège,44650,44081,4290,67,63.32,-1.6,46.8833,74
16743,44,Chauvé,44320,44038,2515,61,40.98,-1.98333,47.15,62
16744,44,Saint-Lumine-de-Coutais,44310,44174,1891,107,17.64,-1.71667,47.05,48
16745,44,Vieillevigne,44116,44216,3905,75,51.76,-1.43333,46.9667,66
16746,44,Riaillé,44440,44144,2127,42,50.02,-1.28333,47.5167,88
16747,44,Moutiers-en-Retz,44760,44106,1316,137,9.58,1.99834,47.0634,39
16748,44,Saint-Julien-de-Vouvantes,44670,44170,924,36,25.6,-1.23333,47.65,99
16749,44,Saint-Hilaire-de-Chaléons,44680,44164,1967,56,34.98,-1.86667,47.1,32
16750,44,Saint-Gildas-des-Bois,44530,44161,3454,103,33.42,-2.03333,47.5167,74
16751,44,La Chapelle-Heulin,44330,44032,3045,226,13.47,-1.33333,47.1833,37
16752,44,Sainte-Reine-de-Bretagne,44160,44189,2135,108,19.73,-2.18333,47.4333,37
16753,44,Petit-Mars,44390,44122,3462,133,25.97,-1.45,47.4,43
16754,44,Vertou,44120,44215,21443,600,35.68,-1.48333,47.1667,56
16755,44,La Meilleraye-de-Bretagne,44520,44095,1345,48,27.63,-1.4,47.55,91
16756,44,Nantes,44000-44100-44200-44300,44109,284970,4371,65.19,-1.55,47.2167,52
16757,44,Rougé,44660,44146,2253,40,56.32,-1.45,47.7833,109
16758,44,Sainte-Luce-sur-Loire,44980,44172,11907,1039,11.45,-1.5,47.25,36
16759,44,Saint-Molf,44350,44183,2324,101,22.82,-2.41667,47.3833,30
16760,44,Saint-Aignan-Grandlieu,44860,44150,3506,195,17.94,0.369445,47.1239,29
16761,44,Mésanger,44522,44096,4394,88,49.75,-1.23333,47.4333,76
16762,44,Batz-sur-Mer,44740,44010,3071,331,9.27,-2.48333,47.2833,21
16763,44,Moisdon-la-Rivière,44520,44099,1920,38,50.43,-1.36667,47.6167,79
16764,44,Cheix-en-Retz,44640,44039,844,101,8.34,-1.81667,47.1833,27
16765,44,Le Croisic,44490,44049,4050,900,4.5,-2.51667,47.3,20
16766,44,Rezé,44400,44143,38425,2788,13.78,-1.56667,47.2,42
16767,44,Saint-Nicolas-de-Redon,44460,44185,3109,139,22.32,-2.06667,47.65,73
16768,44,Châteaubriant,44110,44036,12022,357,33.62,-1.38333,47.7167,107
16769,44,Saint-Philbert-de-Grand-Lieu,44310,44188,8061,137,58.81,-1.63333,47.0333,51
16770,44,Chéméré,44680,44040,2259,60,37.31,-1.91667,47.1167,60
16771,44,Pierric,44290,44123,943,34,27.3,-1.73333,47.6833,78
16772,44,Aigrefeuille-sur-Maine,44140,44002,3320,227,14.58,-1.4,47.0667,56
16773,44,La Boissière-du-Doré,44430,44016,913,97,9.41,0.780001,47.232,106
16774,44,Jans,44170,44076,1098,33,33.21,-1.61667,47.6167,56
16775,44,Héric,44810,44073,5276,71,73.93,-1.65,47.4167,66
16776,44,Plessé,44630,44128,4631,44,104.38,-1.88333,47.5333,66
16777,44,Barbechat,44450,44008,1284,109,11.76,-1.28333,47.2833,84
16778,44,Anetz,44150,44004,1910,128,14.83,-1.1,47.3833,32
16779,44,Bouaye,44830,44018,5958,430,13.83,-1.7,47.15,34
16780,44,Saint-Étienne-de-Mer-Morte,44270,44157,1483,54,27.33,-1.75,46.9333,47
16781,44,Guérande,44350,44069,15534,190,81.44,-2.43333,47.3333,60
16782,44,La Bernerie-en-Retz,44760,44012,2564,421,6.09,-2.03333,47.0833,47
16783,44,Massérac,44290,44092,643,34,18.78,-1.91667,47.6667,55
16784,44,Noyal-sur-Brutz,44110,44112,582,75,7.71,-1.33333,47.7833,112
16785,44,Soulvache,44660,44200,397,35,11.27,-1.46667,47.8333,109
16786,44,Lavau-sur-Loire,44260,44080,758,46,16.22,-1.96667,47.3,15
16787,44,Sainte-Anne-sur-Brivet,44160,44152,2588,99,25.99,1.99667,47.4598,37
16788,44,Saint-Joachim,44720,44168,4046,46,86.22,-2.2,47.3833,9
16789,44,Saint-Colomban,44310,44155,3129,87,35.72,0.41639,47.0089,37
16790,44,La Roche-Blanche,44522,44222,1131,76,14.82,-1.13333,47.4333,84
16791,44,Touvois,44650,44206,1627,41,39.21,-1.68333,46.9,61
16792,44,Lusanger,44590,44086,1019,28,35.38,-1.58333,47.6833,72
16793,44,Ancenis,44150,44003,7551,376,20.07,-1.16667,47.3667,41
16794,44,Abbaretz,44170,44001,1916,31,61.76,-1.53333,47.55,91
16795,44,Saint-Lumine-de-Clisson,44190,44173,1959,107,18.26,-1.33333,47.0833,61
16796,44,Conquereuil,44290,44044,1046,31,32.87,-1.75,47.6167,57
16797,44,Varades,44370,44213,3514,76,45.82,-1.03333,47.3833,74
16798,44,Nort-sur-Erdre,44390,44110,7781,116,66.56,-1.5,47.4333,73
16799,44,Saint-Brevin-les-Pins,44250,44154,12248,634,19.29,-2.16667,47.25,39
16800,44,Besné,44160,44013,2646,150,17.54,-2.08333,47.4,16
16801,44,La Plaine-sur-Mer,44770,44126,3835,233,16.39,-2.16667,47.1333,38
16802,44,Crossac,44160,44050,2739,105,25.85,-2.16667,47.4167,22
16803,44,Bouée,44260,44019,860,40,21.34,-1.91667,47.3167,28
16804,44,Vigneux-de-Bretagne,44360,44217,5438,99,54.68,-1.73333,47.3167,92
16805,44,Le Temple-de-Bretagne,44360,44203,1850,1156,1.6,-1.78333,47.3167,90
16806,44,Saint-Mars-de-Coutais,44680,44178,2505,72,34.67,-1.73333,47.1167,38
16807,44,Mouais,44590,44105,388,39,9.93,-1.65,47.7,61
16808,44,Gétigné,44190,44063,3397,141,23.97,-1.25,47.0667,97
16809,44,La Baule-Escoublac,44500,44055,16040,722,22.19,-2.36667,47.3,55
16810,44,Vritz,49440,44219,729,22,32.89,-1.06667,47.5833,92
16811,44,Montbert,44140,44102,2976,105,28.24,-1.5,47.05,51
16812,44,Fégréac,44460,44057,2278,51,44.18,-2.05,47.5833,62
16813,44,Saint-Aubin-des-Châteaux,44110,44153,1615,33,47.56,-1.48333,47.7167,92
16814,44,Maumusson,44540,44093,1011,41,24.56,-1.1,47.4833,84
16815,44,Le Pellerin,44640,44120,4382,142,30.65,-1.75,47.2,27
16816,44,Le Pallet,44330,44117,2948,250,11.75,-1.33333,47.1333,52
16817,44,La Regrippière,44330,44140,1544,84,18.17,-1.18333,47.1833,101
16818,44,Marsac-sur-Don,44170,44091,1447,52,27.68,-1.66667,47.6,95
16819,44,Mauves-sur-Loire,44470,44094,3033,205,14.75,-1.4,47.3,84
16820,44,La Chapelle-Launay,44260,44033,2778,111,24.82,-1.96667,47.3667,77
16821,44,Nozay,44170,44113,3835,66,57.7,-1.63333,47.5667,96
16822,44,Saffré,44390,44149,3537,61,57.46,-1.56667,47.5,78
16823,44,Issé,44520,44075,1827,47,38.66,-1.45,47.6167,76
16824,44,La Chapelle-sur-Erdre,44240,44035,17300,517,33.42,-1.55,47.3,57
16825,44,La Haie-Fouassière,44690,44070,4358,369,11.81,-1.4,47.15,62
16826,44,Saint-Nazaire,44600,44184,67031,1432,46.79,-2.2,47.2833,47
16827,44,Haute-Goulaine,44115,44071,5530,268,20.59,-1.43333,47.2,56
16828,44,Port-Saint-Père,44710,44133,2724,83,32.57,-1.75,47.1333,52
16829,44,Le Bignon,44140,44014,3309,120,27.54,0.509445,47.0984,58
16830,44,Campbon,44750,44025,3805,76,49.82,-1.96667,47.4167,80
16831,44,Le Pin,44540,44124,731,29,24.95,-2.16667,47.35,91
16832,44,Saint-Mars-la-Jaille,44540,44180,2445,121,20.06,-1.18333,47.5167,88
16833,44,Belligné,44370,44011,1765,53,32.8,-1.03333,47.4667,94
16834,44,Fresnay-en-Retz,44580,44059,1235,60,20.49,-1.88333,47.0167,42
16835,44,Louisfert,44110,44085,898,49,18.16,-1.43333,47.6833,87
16836,45,La Selle-sur-le-Bied,45210,45307,977,40,23.96,2.88333,48.0667,143
16837,45,Bouzy-la-Forêt,45460,45049,1215,32,37.47,2.38333,47.85,142
16838,45,Amilly,45200,45004,11588,287,40.26,2.77028,47.9731,139
16839,45,Quiers-sur-Bézonde,45270,45259,1173,70,16.61,2.43333,48,135
16840,45,Jargeau,45150,45173,4488,306,14.66,2.11667,47.8667,108
16841,45,Givraines,45300,45157,378,33,11.26,2.36667,48.15,127
16842,45,Saint-Denis-de-l'Hôtel,45550,45273,2925,114,25.45,2.11667,47.8667,124
16843,45,Montliard,45340,45215,224,24,8.99,2.4,48.0167,147
16844,45,Coullons,45720,45108,2451,31,78.97,2.5,47.6167,205
16845,45,Barville-en-Gâtinais,45340,45021,305,29,10.29,2.4,48.1167,118
16846,45,Escrignelles,45250,45138,64,4,14.04,2.81667,47.7167,176
16847,45,Pannes,45700,45247,3379,162,20.84,2.66667,48.0167,107
16848,45,Saint-Brisson-sur-Loire,45500,45271,1029,47,21.86,2.68333,47.65,208
16849,45,Sennely,45240,45309,651,13,49.32,2.15,47.6833,144
16850,45,Mérinville,45210,45201,164,13,11.84,2.93333,48.0833,149
16851,45,Nangeville,45330,45221,116,13,8.59,2.31667,48.3,142
16852,45,Ouzouer-sous-Bellegarde,45270,45243,283,24,11.57,2.46667,47.9833,125
16853,45,Châtillon-le-Roi,45480,45086,277,61,4.54,2.1,48.15,136
16854,45,Gémigny,45310,45152,223,15,14.17,1.7,47.9667,129
16855,45,Rouvray-Sainte-Croix,45310,45262,139,14,9.47,1.73333,48.05,133
16856,45,Tavers,45190,45317,1334,58,22.62,1.61667,47.75,119
16857,45,Louzouer,45210,45189,266,23,11.23,2.88333,48.0333,138
16858,45,Château-Renard,45220,45083,2280,56,40.34,2.93333,47.9333,188
16859,45,Nibelle,45340,45228,1045,38,27.18,2.33333,48.0167,170
16860,45,La Ferté-Saint-Aubin,45240,45146,7127,82,86.12,1.93333,47.7167,137
16861,45,Tournoisis,45310,45326,371,24,14.94,1.63333,48,131
16862,45,Bou,45430,45043,902,143,6.29,2.05,47.8667,102
16863,45,Bucy-Saint-Liphard,45140,45059,205,11,17.84,1.76667,47.9333,131
16864,45,Audeville,45300,45012,177,13,12.71,2.23333,48.2667,137
16865,45,Ouzouer-des-Champs,45290,45242,280,24,11.32,2.7,47.8833,125
16866,45,Lombreuil,45700,45185,306,40,7.56,2.63333,47.95,107
16867,45,Ascoux,45300,45010,913,135,6.75,2.25,48.1167,121
16868,45,Sceaux-du-Gâtinais,45490,45303,620,19,31.72,2.6,48.1,101
16869,45,Sermaises,45300,45310,1593,74,21.25,2.2,48.3,139
16870,45,Ladon,45270,45178,1342,97,13.75,2.53333,48,108
16871,45,Bricy,45310,45055,540,42,12.66,1.78333,48,131
16872,45,Sury-aux-Bois,45530,45316,787,20,38,2.33333,47.9667,160
16873,45,Rebréchien,45470,45261,1363,71,19.19,2.05,47.9833,141
16874,45,Jouy-le-Potier,45370,45175,1324,26,50.4,1.81667,47.75,119
16875,45,Corbeilles,45490,45103,1490,45,32.62,2.55,48.0667,96
16876,45,Marigny-les-Usages,45760,45197,1140,118,9.66,2.01667,47.95,138
16877,45,Jouy-en-Pithiverais,45480,45174,249,15,15.86,2.11667,48.1333,137
16878,45,Cortrat,45700,45105,90,8,11.03,2.76667,47.9,132
16879,45,Mainvilliers,45330,45190,237,23,10.3,2.28333,48.3,140
16880,45,Champoulet,45420,45070,47,5,9.36,2.91667,47.6667,211
16881,45,Le Bardon,45130,45020,1039,84,12.23,1.65,47.85,116
16882,45,Briare,45250,45053,5710,125,45.41,2.73333,47.6333,189
16883,45,Varennes-Changy,45290,45332,1564,52,29.77,2.66056,47.8653,154
16884,45,Batilly-en-Puisaye,45420,45023,112,6,17.35,2.88334,47.6123,211
16885,45,Cepoy,45120,45061,2347,275,8.52,2.73333,48.05,114
16886,45,Dordives,45680,45127,2976,196,15.18,2.76667,48.15,115
16887,45,Adon,45230,45001,179,7,24.65,2.8,47.7667,176
16888,45,Nevoy,45500,45227,1149,37,30.75,2.58333,47.7167,160
16889,45,Dammarie-sur-Loing,45230,45121,530,25,20.94,2.88333,47.7833,177
16890,45,Coinces,45310,45099,556,25,21.63,1.75,48.0167,133
16891,45,Saint-Germain-des-Prés,45220,45279,1881,71,26.18,2.85,47.95,148
16892,45,Coudroy,45260,45107,348,23,14.73,2.46667,47.9167,136
16893,45,Outarville,45480,45240,1433,30,46.61,2.01667,48.2167,139
16894,45,Montbarrois,45340,45209,272,45,6.01,2.4,48.05,142
16895,45,Puiseaux,45390,45258,3297,162,20.32,2.46667,48.2,141
16896,45,La Chapelle-Saint-Sépulcre,45210,45076,262,42,6.21,2.85,48.0167,137
16897,45,Neuvy-en-Sullias,45510,45226,1198,47,25.28,2.25,47.8,149
16898,45,Saint-Benoît-sur-Loire,45730,45270,2057,112,18.27,2.3,47.8167,115
16899,45,Douchy,45220,45129,1012,43,23.51,3.05,47.95,190
16900,45,Escrennes,45300,45137,709,61,11.55,2.18333,48.1333,123
16901,45,Saint-Florent,45600,45277,464,12,37.78,2.47667,47.6906,162
16902,45,Paucourt,45200,45249,894,44,20.2,2.8,48.0333,127
16903,45,Presnoy,45260,45256,245,31,7.72,2.55,47.95,110
16904,45,Bouzonville-aux-Bois,45300,45047,420,55,7.54,2.23472,48.1031,118
16905,45,Thimory,45260,45321,728,58,12.37,2.6,47.9167,117
16906,45,Tigy,45510,45324,2271,48,47.29,2.2,47.8,149
16907,45,Chanteau,45400,45072,1281,44,28.85,1.96667,47.9667,138
16908,45,Rouvres-Saint-Jean,45300,45263,282,27,10.1,2.21667,48.3167,142
16909,45,Traînou,45470,45327,3105,92,33.68,2.1,47.9667,144
16910,45,Fréville-du-Gâtinais,45270,45150,182,18,9.77,2.43333,48.0167,131
16911,45,Châtillon-Coligny,45230,45085,1983,77,25.53,2.85,47.8333,179
16912,45,Chevry-sous-le-Bignon,45210,45094,231,31,7.4,2.9,48.1333,133
16913,45,Crottes-en-Pithiverais,45170,45118,330,24,13.65,2.06667,48.1167,137
16914,45,Montcorbon,45220,45211,460,17,26.61,3.06667,47.9667,199
16915,45,Échilleuses,45390,45131,374,30,12.43,2.43333,48.1667,129
16916,45,Neuville-aux-Bois,45170,45224,4113,129,31.74,2.05,48.0667,142
16917,45,Baccon,45130,45019,717,21,33.02,1.63333,47.8833,131
16918,45,Dadonville,45300,45119,2259,124,18.21,2.26667,48.15,125
16919,45,Saint-Jean-de-Braye,45800,45284,19057,1391,13.7,1.96667,47.9,127
16920,45,Égry,45340,45132,341,46,7.39,2.43333,48.1,115
16921,45,Ardon,45160,45006,1113,20,53.65,1.86667,47.7833,123
16922,45,Chapelon,45270,45078,282,43,6.52,2.58333,48.0333,94
16923,45,Chambon-la-Forêt,45340,45069,840,48,17.16,2.3,48.05,168
16924,45,Sougy,45410,45313,874,30,28.25,1.78333,48.05,134
16925,45,Gien,45500,45155,14684,216,67.86,2.63333,47.7,190
16926,45,Courcelles,45300,45110,285,45,6.3,2.31667,48.0833,118
16927,45,Villemandeur,45700,45338,6450,562,11.46,2.7,47.9833,99
16928,45,Mardié,45430,45194,2560,148,17.28,2.05,47.8833,124
16929,45,Saint-Loup-de-Gonois,45210,45287,111,18,6.16,2.91667,48.05,148
16930,45,Gy-les-Nonains,45220,45165,638,31,20.13,2.85139,47.9473,147
16931,45,Bouilly-en-Gâtinais,45300,45045,344,21,15.96,2.28333,48.0833,122
16932,45,Cerdon,45620,45063,1039,15,67.07,2.36667,47.6333,172
16933,45,Vannes-sur-Cosson,45510,45331,600,16,35.65,2.21667,47.7167,148
16934,45,Cernoy-en-Berry,45360,45064,457,16,28.23,2.66667,47.5414,266
16935,45,Treilles-en-Gâtinais,45490,45328,297,21,13.97,2.65972,48.0787,98
16936,45,Léouville,45480,45181,66,15,4.28,2.08333,48.2167,136
16937,45,Cercottes,45520,45062,1232,50,24.24,1.88333,47.9833,133
16938,45,Orville,45390,45237,109,15,7.19,2.43333,48.2333,115
16939,45,Moulon,45270,45219,188,20,9.4,2.6,48.0167,109
16940,45,Dimancheville,45390,45125,112,47,2.35,2.43333,48.2333,133
16941,45,Saint-Gondon,45500,45280,1099,49,22.4,2.53333,47.7,164
16942,45,Fontenay-sur-Loing,45210,45148,1713,176,9.73,2.76667,48.1,109
16943,45,Auvilliers-en-Gâtinais,45270,45017,352,17,20.61,2.5,47.9667,126
16944,45,Ervauville,45320,45136,565,45,12.54,2.98333,48.0833,164
16945,45,Saint-Firmin-sur-Loire,45360,45276,502,20,24.76,2.73333,47.6167,234
16946,45,Seichebrières,45530,45305,173,11,14.84,2.26667,47.9667,168
16947,45,Ouzouer-sur-Loire,45570,45244,2765,80,34.27,2.48333,47.7667,154
16948,45,Charsonville,45130,45081,588,23,24.55,1.58333,47.9333,131
16949,45,Le Moulinet-sur-Solin,45290,45218,138,7,19.37,2.61667,47.8333,177
16950,45,Chaingy,45380,45067,3531,162,21.69,1.76667,47.8833,124
16951,45,Saint-Père-sur-Loire,45600,45297,1040,97,10.69,2.37028,47.7748,117
16952,45,Thignonville,45300,45320,330,36,9.16,2.16667,48.2833,132
16953,45,Beaugency,45190,45028,7659,465,16.45,1.63333,47.7833,118
16954,45,Coudray,45330,45106,404,32,12.42,2.36667,48.2667,141
16955,45,Pithiviers,45300,45252,8804,1268,6.94,2.25,48.1667,130
16956,45,La Neuville-sur-Essonne,45390,45225,366,39,9.19,2.36667,48.1833,129
16957,45,Chevilly,45520,45093,2495,59,41.76,1.88333,48.0333,138
16958,45,Villamblain,45310,45337,275,10,25.95,1.55,48.0167,135
16959,45,Montargis,45200,45208,14649,3284,4.46,2.75,48,112
16960,45,Préfontaines,45490,45255,461,39,11.75,2.68333,48.1,102
16961,45,Thou,45420,45323,237,15,15.16,2.90834,47.5803,196
16962,45,Batilly-en-Gâtinais,45340,45022,404,39,10.32,2.38333,48.0667,120
16963,45,Baule,45130,45024,2043,168,12.11,1.66667,47.8167,116
16964,45,Bougy-lez-Neuville,45170,45044,189,11,16.73,2.03333,48.0333,144
16965,45,Ramoulu,45300,45260,259,21,11.96,2.28333,48.2167,135
16966,45,Courcy-aux-Loges,45300,45111,434,20,20.9,2.21667,48.0667,150
16967,45,Montereau,45260,45213,622,12,50.12,2.56667,47.85,175
16968,45,Griselles,45210,45161,801,26,30.32,2.83333,48.0833,133
16969,45,Vitry-aux-Loges,45530,45346,1850,41,44.06,2.26667,47.9333,138
16970,45,Greneville-en-Beauce,45480,45160,662,29,22.47,2.11667,48.1833,137
16971,45,Sully-la-Chapelle,45450,45314,416,15,26.17,2.18333,47.9667,147
16972,45,Corquilleroy,45120,45104,2621,187,13.96,2.7,48.05,102
16973,45,Bazoches-sur-le-Betz,45210,45026,985,64,15.38,2.98333,48.1333,152
16974,45,Meung-sur-Loire,45130,45203,6086,299,20.35,1.7,47.8333,113
16975,45,Vieilles-Maisons-sur-Joudry,45260,45334,600,36,16.46,2.44472,47.8859,141
16976,45,Saint-Maurice-sur-Fessard,45700,45293,1160,75,15.38,2.61667,48,117
16977,45,Oussoy-en-Gâtinais,45290,45239,406,17,23.23,2.65,47.9167,137
16978,45,Rozières-en-Beauce,45130,45264,183,19,9.17,1.7,47.9333,124
16979,45,Aschères-le-Marché,45170,45009,1191,56,20.9,2,48.1,133
16980,45,Guilly,45600,45164,666,39,17.03,2.28333,47.8,119
16981,45,Marsainvilliers,45300,45198,302,27,10.82,2.28333,48.2167,132
16982,45,Ruan,45410,45266,232,14,16.26,1.93917,48.1117,132
16983,45,Grangermont,45390,45159,209,53,3.93,2.41667,48.1833,128
16984,45,Juranville,45340,45176,485,31,15.23,2.5,48.05,110
16985,45,Courtemaux,45320,45113,289,23,12.19,2.93333,48.05,154
16986,45,Augerville-la-Rivière,45330,45013,236,58,4.03,2.43333,48.25,120
16987,45,La Bussière,45230,45060,793,22,35.23,2.75084,47.7456,186
16988,45,Semoy,45400,45308,3107,399,7.78,1.95,47.9333,134
16989,45,Faverelles,45420,45141,159,8,18.92,2.93333,47.5667,228
16990,45,Nesploy,45270,45223,387,30,12.87,2.36667,48,144
16991,45,Chilleurs-aux-Bois,45170,45095,1841,35,52.22,2.13333,48.0667,150
16992,45,Engenville,45300,45133,507,28,18.1,2.25,48.2333,136
16993,45,Gidy,45520,45154,1585,66,23.91,1.83333,47.9833,128
16994,45,Saint-Lyé-la-Forêt,45170,45289,1098,40,27.22,1.98333,48.05,137
16995,45,Châlette-sur-Loing,45120,45068,13050,993,13.13,2.73333,48.0167,114
16996,45,Chuelles,45220,45097,1136,36,30.82,2.96667,48,181
16997,45,Oison,45170,45231,130,10,12.09,1.96667,48.1333,139
